0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.0478515625,-0.11083984375,0.06298828125,-0.640625,-0.96484375,0.59375,-0.330078125,-0.298828125,-1.1484375,-1.09375,-0.75390625,-1.921875,-1.3046875,-1.5078125,-1.046875,-1.4375,-4.25,-5.40625,-1.3828125,-2.515625,-4.59375,-1.6640625,-3.78125,-1.7265625,-2.0625,-5.15625,-2.671875,-1.8828125,-4.90625,-3.234375,-2.109375,-4.03125
0.478515625,-0.404296875,1.390625,-0.62109375,0.498046875,-1.53125,-0.34765625,-1.1875,-4.25,-0.7421875,-1.234375,-0.6640625,-0.154296875,-1.78125,-1.7421875,-4.125,-1.359375,-1.6953125,-4.625,-3.9375,-3.65625,-5.21875,-4.0625,-1.7890625,-2.625,-2.625,-4.4375,-2.765625,-2.859375,-2.40625,-2.25,-1.171875
-1.6953125,-0.54296875,-0.54296875,0.7109375,-0.314453125,-0.126953125,-0.6328125,-1.6875,-1.46875,-1.4765625,-1.53125,-1.0546875,-1.0078125,-1.203125,-1.390625,-5.3125,-4.625,-5.46875,-2.765625,-2.65625,-5.59375,-3.765625,-4.9375,-0.765625,-4.84375,-0.51171875,-4.875,-1.65625,-3.578125,-2.828125,-4.78125,0.404296875
0.64453125,0.330078125,-0.046875,-0.447265625,0.2734375,0.73828125,-0.99609375,-0.80078125,-0.6796875,-0.2490234375,-1.84375,-2.796875,-1.1875,-0.478515625,-1.203125,-1.15625,-2.234375,-2.265625,-4.03125,-3.125,-5.9375,-2.40625,-4.0,-1.3671875,-3.8125,-4.40625,-4.6875,-1.1171875,-4.625,-2.4375,-4.75,-3.921875
-0.37890625,0.61328125,0.2001953125,-0.0224609375,-2.015625,-2.15625,-0.46875,-0.453125,0.431640625,-0.94921875,-0.875,-3.765625,-4.59375,-3.34375,-1.578125,-4.46875,-1.234375,-1.4375,-5.125,-4.5625,-2.1875,-3.796875,-4.71875,-5.1875,-4.5,-2.1875,-1.8984375,-0.7890625,-0.330078125,-1.125,-0.2001953125,1.0546875
0.49609375,0.75,0.318359375,-0.201171875,-0.1533203125,-1.390625,0.0908203125,-0.474609375,-0.06005859375,-2.125,-0.04541015625,-1.8984375,-1.8046875,-1.5,-3.59375,-3.015625,-4.53125,-4.65625,-5.0625,-3.375,-3.625,-4.8125,-4.84375,-1.390625,-3.671875,-4.0625,-3.875,-2.34375,-4.5625,-1.8671875,0.6640625,-4.0
0.03173828125,0.185546875,0.78125,0.10302734375,-0.7734375,-1.46875,0.00885009765625,-0.75,-1.375,-0.1689453125,-0.828125,-0.404296875,-1.171875,-0.51953125,-3.453125,-3.765625,-4.4375,-2.578125,-4.21875,-4.125,-3.8125,-4.75,-4.625,-2.515625,-4.40625,-1.5078125,-0.76953125,-2.640625,-2.96875,-0.30859375,-4.21875,-4.0625
-0.0072021484375,-0.75,0.158203125,0.322265625,-0.16796875,0.35546875,-1.8671875,-0.59375,-0.91015625,-1.671875,-1.8515625,-1.765625,-0.267578125,-1.015625,-4.03125,-5.53125,-4.34375,-2.859375,-2.796875,-4.65625,-3.78125,-5.15625,-1.6484375,-5.90625,-1.6640625,-4.25,-3.734375,-1.6484375,-2.109375,-1.2421875,-0.484375,-3.21875
-1.3203125,0.0030975341796875,0.2734375,-0.263671875,0.1044921875,-0.23828125,-1.09375,-1.046875,-1.4296875,-1.0703125,-0.2177734375,-3.84375,-0.85546875,-0.86328125,-2.359375,-5.125,-4.15625,-4.53125,-4.375,-3.484375,-2.53125,-5.34375,-2.75,-0.75390625,-1.6484375,-0.77734375,-5.125,-2.4375,-4.59375,-0.400390625,0.306640625,-3.171875
-0.052490234375,-0.2109375,-0.30078125,-0.55078125,0.404296875,-1.3671875,-0.48046875,-1.328125,-0.84375,-1.5078125,-0.76171875,-1.8984375,-1.0078125,-1.75,-5.1875,-1.3984375,-5.25,-3.6875,-4.78125,-4.59375,-3.203125,-3.171875,-5.03125,-2.09375,-2.109375,-3.296875,-3.078125,-4.5625,-4.625,-2.390625,-2.921875,-3.546875
0.5859375,-0.11767578125,1.0625,-0.1474609375,-0.197265625,-1.2890625,-3.46875,-1.7265625,-1.7890625,-0.333984375,-1.5703125,-1.25,-1.2265625,-5.09375,-2.375,-1.515625,-4.6875,-5.78125,-4.5,-3.109375,-1.8828125,-0.91796875,-2.421875,-4.28125,-4.375,-2.328125,-2.078125,-0.240234375,0.076171875,-1.9375,0.03369140625,-1.1875
0.5859375,1.3046875,-0.7890625,-0.859375,0.103515625,-1.2109375,-0.3203125,-1.65625,-1.0703125,-0.87109375,-1.03125,-0.25,-0.84375,-1.8203125,-2.359375,-1.546875,-1.875,-2.015625,-2.375,-3.296875,-2.796875,-3.078125,-5.1875,-2.03125,-1.7890625,-4.0,-4.71875,-3.96875,-4.5625,-4.625,-3.09375,-2.59375
0.326171875,-0.77734375,-1.8984375,-1.9609375,-0.2197265625,-0.310546875,0.458984375,0.380859375,-0.7890625,-2.171875,-1.5234375,-0.060791015625,-0.259765625,-1.9765625,-2.25,-5.0,-1.5703125,-2.328125,-2.0625,-4.09375,-5.09375,-2.265625,-3.65625,-4.15625,-3.078125,-4.6875,-4.34375,-1.28125,-4.59375,-2.890625,-0.9375,-4.46875
-0.291015625,0.5703125,-0.36328125,0.78515625,-1.8203125,-0.58203125,-0.80078125,0.173828125,-0.337890625,-0.921875,-1.7109375,-0.85546875,-1.65625,-1.7421875,-1.1484375,-2.921875,-3.96875,-5.96875,-3.765625,-4.625,-3.828125,-2.109375,-2.609375,-7.21875,-1.34375,-2.3125,-2.515625,-0.859375,-2.953125,-4.6875,-0.25390625,-2.796875
0.482421875,0.2412109375,0.26171875,-1.5234375,0.1904296875,-2.3125,-1.3671875,-0.2236328125,-1.1328125,-0.84765625,0.018798828125,-1.609375,-1.421875,-0.87890625,-0.875,-1.7734375,-4.0,-2.25,-5.03125,-2.796875,-1.453125,-2.453125,-1.8515625,-3.125,-4.75,-4.75,-4.59375,-4.5625,-2.25,-3.546875,-2.03125,-1.7890625
0.3125,0.486328125,-0.90625,-0.216796875,0.025390625,-0.302734375,-0.322265625,-1.3125,-1.40625,-1.28125,-2.625,-1.9453125,-1.703125,-1.140625,-2.828125,-2.140625,-0.97265625,-1.7890625,-1.875,-5.09375,-4.59375,-4.125,-3.59375,-2.890625,-3.390625,-2.25,0.1005859375,-3.5,-2.40625,-2.109375,-0.4140625,0.0185546875
-1.234375,-1.921875,0.388671875,0.13671875,-0.2490234375,-1.3203125,-0.07763671875,-0.96484375,-0.87109375,-1.3515625,-1.8828125,-1.328125,-0.423828125,-1.4140625,-1.21875,-1.015625,-2.0,-4.4375,-2.4375,-2.875,-1.953125,-4.40625,-4.03125,-3.546875,-4.75,-2.390625,-2.21875,-3.78125,-0.72265625,-1.34375,-4.96875,-3.34375
0.482421875,-0.83984375,-0.2333984375,-0.458984375,-0.33984375,-0.294921875,-0.87109375,-1.7734375,-1.3046875,-2.515625,-1.8359375,-0.474609375,-1.1875,-1.96875,-1.7734375,-2.5625,-4.75,-5.71875,-5.0,-1.6484375,-4.59375,-4.5,-2.484375,-4.25,-1.734375,-3.5625,-4.71875,-3.5625,-2.5625,-3.265625,-1.921875,0.56640625
0.439453125,0.4921875,0.019287109375,-0.1357421875,0.08837890625,-1.75,-1.1953125,-1.75,-0.90234375,-1.0625,-2.0625,-1.0859375,-1.3203125,-1.6953125,-2.375,-4.46875,-2.65625,-1.703125,-3.234375,-2.34375,-2.203125,-3.78125,-4.65625,-4.8125,-4.71875,-1.4375,-4.59375,-4.65625,-2.984375,-4.4375,-2.828125,-3.3125
0.7109375,-1.4921875,0.0712890625,0.0849609375,-0.54296875,0.2158203125,-0.6171875,0.3671875,-0.875,-0.65625,-0.515625,-1.453125,-0.546875,-1.171875,-2.09375,-3.453125,-2.234375,-3.015625,-1.6484375,-3.359375,-1.1953125,-3.046875,-1.859375,-0.365234375,-4.8125,-2.609375,-1.421875,-4.3125,-4.21875,-2.609375,0.16796875,-4.28125
0.2333984375,-0.3203125,-0.921875,-0.201171875,-0.671875,-0.271484375,-0.03662109375,-1.03125,0.291015625,-1.1875,-0.6875,0.1064453125,-0.703125,-1.53125,-2.53125,-4.59375,-2.71875,-1.9921875,-1.21875,-3.171875,-3.875,-1.6875,-4.4375,-4.375,-1.5625,-4.46875,-4.9375,-4.34375,-4.125,-4.5,-2.859375,-3.03125
0.09814453125,-0.91015625,0.10107421875,-0.953125,-0.0361328125,-2.5625,-0.98046875,-0.66796875,-0.93359375,-1.015625,-0.2578125,-2.125,-1.8828125,0.0283203125,-2.0,-1.1796875,-1.234375,-0.5859375,-4.28125,-3.515625,-1.6640625,-6.375,-5.65625,-5.09375,-0.9140625,-4.4375,-1.890625,-4.875,-2.515625,-1.703125,0.98046875,-3.625
0.53125,-0.12890625,0.400390625,-0.048828125,0.162109375,0.0390625,-1.21875,0.125,-0.1416015625,-0.66015625,-1.375,-1.8515625,-2.5625,-0.392578125,-1.125,-0.00061798095703125,-0.81640625,-1.2421875,-1.484375,-3.625,-2.15625,-5.25,-4.1875,-0.9921875,-0.69140625,-4.59375,-4.75,-4.5625,-3.328125,-2.0625,-4.8125,-3.9375
-0.484375,0.95703125,-0.0301513671875,0.2080078125,-1.234375,0.162109375,-0.0257568359375,-0.7578125,-1.625,-1.265625,-2.03125,-4.96875,-2.921875,-5.25,-1.1640625,-2.671875,-4.875,-2.796875,-4.1875,-3.546875,-3.828125,-4.0,-4.46875,-4.90625,-4.6875,-2.625,-4.71875,-1.2265625,-4.40625,-4.71875,-2.609375,-2.03125
-0.7734375,-0.039306640625,-0.66015625,0.51171875,-0.9140625,-1.2265625,-0.451171875,-1.0703125,-0.171875,-2.0,-1.640625,-2.46875,-1.40625,-0.95703125,-4.90625,-1.1171875,-1.765625,-3.265625,-3.515625,-2.0,-2.125,-1.3046875,-1.609375,-5.53125,-3.859375,-0.3828125,-4.78125,-1.6953125,-4.6875,-3.765625,-2.578125,-0.76171875
-0.033447265625,-0.3515625,-0.248046875,0.0576171875,-0.9921875,-0.0625,-0.73046875,-0.69140625,-0.05615234375,-0.23828125,-1.046875,-1.578125,-0.240234375,-0.59375,-1.7109375,-3.421875,-2.515625,-1.34375,-4.09375,-4.875,-1.6875,-4.1875,-0.75,-5.03125,-1.4453125,-4.78125,-4.65625,-0.78125,-4.71875,-0.1787109375,-5.65625,-3.390625
0.56640625,-1.109375,-1.265625,-1.7265625,0.053955078125,-0.0303955078125,-0.255859375,0.09423828125,-0.53515625,-1.5703125,-0.8984375,-0.82421875,-0.62109375,-0.5625,-2.828125,-2.125,-2.484375,-4.5625,-2.0,-2.4375,-2.875,-4.71875,-1.1875,-3.34375,-4.84375,-4.125,-3.640625,-1.734375,-4.875,-4.875,0.15234375,-0.8984375
0.53515625,-0.765625,0.76953125,0.50390625,-0.7890625,-0.2255859375,0.79296875,-0.373046875,-0.1904296875,-0.87890625,-0.86328125,-1.421875,-0.9375,-0.63671875,-2.671875,-1.765625,-4.15625,-2.453125,-3.015625,-3.34375,-3.109375,-1.8671875,-2.03125,-3.53125,-2.796875,-2.53125,-4.21875,-1.484375,-0.796875,-2.4375,-2.140625,-3.359375
0.38671875,-0.0693359375,0.63671875,-0.02685546875,-0.5078125,-0.0986328125,-0.05712890625,-0.07666015625,-0.765625,-1.3046875,-1.7890625,-1.2578125,-1.5859375,-2.40625,-2.84375,-4.21875,-2.703125,-4.34375,-2.78125,-2.21875,-2.53125,-2.453125,-3.25,-4.90625,-4.71875,-4.625,-4.8125,-1.984375,-0.9921875,-0.1923828125,-1.609375,-5.125
0.84375,0.1962890625,-0.404296875,-0.1337890625,-0.9140625,-0.11767578125,-1.03125,0.0869140625,-0.8203125,-1.90625,-0.796875,-0.33203125,-1.4921875,-1.5078125,-0.73046875,-4.84375,-3.5625,-2.328125,-3.625,-2.328125,-1.34375,-3.734375,-3.828125,-2.25,-2.640625,-2.5,-2.78125,-2.953125,-1.5546875,-0.57421875,1.0,-2.84375
0.6484375,-0.515625,0.404296875,-0.236328125,-0.091796875,-0.71484375,-0.13671875,0.357421875,-0.345703125,-0.07763671875,-1.125,-2.078125,-1.140625,-1.0078125,-1.3046875,-5.0,-0.81640625,-2.484375,-1.8359375,-5.125,-2.703125,-4.875,-3.796875,-0.0869140625,-2.6875,-4.46875,-1.2890625,-3.046875,-3.828125,-1.171875,-2.09375,-4.4375
0.2080078125,-0.01239013671875,1.203125,-0.1767578125,-1.46875,-1.25,-0.84375,-0.408203125,-0.54296875,-1.0625,-2.078125,-1.4453125,-1.59375,-0.921875,-1.96875,-4.9375,-1.0390625,-4.9375,-2.34375,-3.75,-1.03125,-4.03125,-4.875,-4.90625,-2.15625,-3.890625,-1.09375,-4.625,-3.03125,-2.921875,-2.34375,-5.21875
0.466796875,-0.375,-0.07275390625,0.27734375,-0.62109375,-0.0986328125,-0.6171875,-0.421875,0.1884765625,-2.515625,-1.296875,-0.85546875,-1.71875,-2.015625,-2.6875,-4.1875,-4.875,-2.3125,-1.8671875,-3.015625,-0.97265625,-2.03125,-1.9140625,-2.53125,-4.25,-4.5,-2.046875,-1.0234375,-4.5625,-0.4921875,-2.84375,0.8828125
0.859375,0.50390625,2.53125,-0.37109375,0.3203125,-0.28515625,-0.375,-0.00830078125,-1.7890625,-2.25,-1.5546875,-1.2421875,-0.388671875,-1.0625,-3.65625,-1.8203125,-4.5,-3.734375,-2.203125,-4.90625,-5.1875,-0.671875,-3.46875,-4.78125,-1.390625,-0.8828125,-2.734375,-4.78125,-1.796875,-3.546875,-2.390625,-0.94140625
0.373046875,-0.33984375,-0.2001953125,0.443359375,-0.193359375,-0.52734375,-0.09765625,-1.796875,-1.421875,-1.6796875,-1.7421875,-1.2578125,-0.6875,-0.5234375,-1.1484375,-5.46875,-4.6875,-4.71875,-3.125,-5.53125,-1.796875,-4.25,-3.484375,-4.78125,-1.3671875,-4.78125,-3.859375,-2.890625,-3.859375,-2.0,-2.328125,-4.46875
-0.25,-0.419921875,-0.12353515625,-0.37109375,-1.671875,-0.28125,-0.8671875,-0.220703125,-0.2392578125,-4.8125,-0.53515625,-1.21875,-1.890625,-1.859375,-1.765625,-3.484375,-3.671875,-3.9375,-6.78125,-4.90625,-4.28125,-1.7578125,-1.6171875,-3.1875,-4.40625,-4.1875,-3.703125,-2.046875,-2.546875,-4.09375,-2.390625,-3.375
0.357421875,0.061767578125,-0.2265625,-0.416015625,-0.84765625,-0.29296875,-0.921875,-0.70703125,-1.2265625,-0.765625,-0.359375,-1.421875,-2.4375,-1.453125,-3.171875,-1.703125,-4.40625,-3.125,-5.78125,-3.390625,-4.3125,-1.0703125,-1.265625,-4.84375,-2.484375,-4.65625,-4.3125,-4.53125,-4.625,-2.796875,0.478515625,-5.125
0.515625,0.01165771484375,-0.359375,0.045166015625,0.162109375,-0.017333984375,-1.359375,-0.7109375,-0.62109375,-0.58984375,-0.796875,-0.87109375,-2.578125,-1.4140625,-1.8671875,-4.21875,-4.625,-5.6875,-4.53125,-4.9375,-3.28125,-5.46875,-3.28125,-4.96875,-0.6484375,-0.46484375,-4.46875,-0.96484375,-0.78125,-1.2109375,-3.671875,-4.46875
0.29296875,-0.84765625,0.77734375,0.1328125,-0.12158203125,-0.2197265625,-0.73828125,-0.435546875,-1.015625,-1.4453125,0.326171875,-0.69140625,-1.609375,-2.3125,-2.21875,-2.0625,-3.453125,-2.3125,-2.265625,-1.4296875,-5.40625,-2.75,-3.71875,-4.625,-2.125,-2.90625,-4.78125,-4.84375,-1.1015625,-2.1875,-3.03125,-1.7109375
0.43359375,-0.07080078125,0.2578125,0.041259765625,0.1015625,-0.3984375,-0.08544921875,0.57421875,-0.91015625,-0.40625,-1.1015625,-1.0703125,-0.609375,-1.9140625,-2.359375,-4.375,-4.8125,-2.046875,-1.6640625,-4.4375,-1.5625,-2.9375,-5.28125,-1.671875,-4.6875,-3.125,-4.90625,-2.078125,-4.09375,-1.9375,-1.4375,-4.09375
0.259765625,0.05517578125,0.6953125,0.32421875,-0.96484375,-0.859375,-1.6015625,-1.265625,-0.640625,-1.6484375,-1.2890625,-0.77734375,-0.6875,-2.015625,-2.21875,-1.1953125,-2.40625,-3.5625,-4.90625,-2.796875,-1.25,-3.5625,-4.96875,-4.5625,-5.0,-4.6875,-3.828125,-4.53125,-2.859375,-4.71875,-2.3125,-4.84375
0.01287841796875,-1.0625,-0.2265625,0.39453125,-0.0810546875,-0.8671875,-0.66015625,-1.8515625,-3.515625,-0.298828125,-2.265625,-1.640625,-2.546875,-1.5859375,-3.75,-1.59375,-2.0625,-1.4140625,-4.5625,-2.8125,-1.8984375,-2.15625,-4.5625,-3.671875,-4.71875,-3.78125,-1.078125,-2.453125,-4.5625,-2.640625,-0.43359375,-5.0625
0.53125,-0.09228515625,0.32421875,-0.609375,-0.31640625,0.0306396484375,-0.212890625,-0.625,-2.828125,-0.2177734375,-1.671875,-0.59765625,-2.875,-1.8984375,-1.9921875,-1.1171875,-3.03125,-1.984375,-5.25,-1.59375,-5.28125,-5.375,-1.765625,-3.4375,-2.6875,-2.953125,-1.6875,-2.015625,-4.53125,-3.203125,-2.734375,2.21875
-0.40234375,0.52734375,0.85546875,0.7109375,-0.06396484375,0.11181640625,-0.057861328125,-0.28515625,-0.984375,-0.8359375,-1.5859375,-1.5625,-1.265625,-1.2109375,-1.890625,-4.6875,-2.75,-1.265625,-2.90625,-2.15625,-0.9609375,-0.2490234375,-4.6875,-5.28125,-0.337890625,-2.6875,-1.0625,-2.234375,-1.3203125,-2.09375,-0.041015625,-0.275390625
0.0281982421875,0.66015625,-0.10693359375,-2.140625,0.1748046875,-0.12451171875,-0.546875,-0.93359375,-2.140625,-0.95703125,-1.765625,-1.5078125,-0.2890625,-2.75,-1.7578125,-1.984375,-0.65625,-2.171875,-4.75,-4.28125,-3.96875,-4.96875,-1.40625,-0.33984375,-3.09375,-5.21875,-4.25,-0.11865234375,-4.8125,-4.875,-2.203125,-2.421875
0.2431640625,-0.703125,0.62109375,-0.1005859375,-0.017333984375,-0.73046875,-0.03857421875,-0.63671875,-0.53125,-1.25,0.1455078125,-0.423828125,-1.640625,-2.59375,-2.484375,-2.578125,-1.0078125,-5.65625,-4.25,-2.375,-4.84375,-3.359375,-5.28125,-2.046875,-2.90625,-4.0625,-1.3046875,-4.71875,-2.421875,-4.40625,-2.953125,-4.25
0.470703125,-0.466796875,0.546875,0.8671875,-0.9375,-0.953125,-1.1015625,-1.1171875,-0.61328125,-0.6328125,-1.4296875,-0.49609375,-0.427734375,-2.109375,-1.9375,-5.84375,-5.4375,-2.734375,-2.359375,-2.5,-1.4375,-3.375,-3.46875,-1.6875,-4.84375,-3.96875,-4.4375,-5.0,-4.15625,-4.40625,-2.359375,-3.90625
0.244140625,-0.2021484375,-0.2392578125,0.11865234375,-1.234375,-1.5390625,-2.015625,-1.5625,-1.0234375,-0.71484375,-0.333984375,-2.0,-0.515625,-0.71875,-1.8203125,-2.359375,-5.59375,-1.4921875,-4.96875,-4.09375,-2.046875,-1.9140625,-4.8125,-5.09375,-2.265625,-1.7734375,-4.4375,-5.9375,-3.203125,-1.7578125,-4.65625,-3.671875
-0.224609375,0.10595703125,0.0169677734375,-0.138671875,-2.15625,-0.58203125,-1.578125,-1.0078125,-3.96875,-1.25,-0.71484375,-1.5390625,-0.33984375,-0.330078125,-3.15625,-2.484375,-2.15625,-5.90625,-3.90625,-4.25,-2.15625,-2.59375,-2.171875,-4.75,-2.640625,-1.875,-4.65625,-4.03125,-4.65625,-3.140625,-1.6875,-2.296875
0.048828125,-1.3125,0.0079345703125,-0.0380859375,-1.421875,-0.40625,-0.703125,-0.1806640625,-0.41015625,-1.2265625,-0.90625,-0.625,-2.046875,-0.78515625,-1.34375,-1.6875,-5.40625,-2.21875,-5.46875,-2.9375,-2.125,-4.5,-2.78125,-4.96875,-4.8125,-2.453125,-1.078125,-1.953125,-1.6328125,-3.1875,-1.9609375,-5.5
0.255859375,-0.22265625,-0.1396484375,-0.1591796875,-1.5859375,-0.44921875,-0.1640625,-0.17578125,0.09326171875,-1.0546875,-0.1181640625,-0.69140625,-3.5,-2.640625,-2.625,-5.03125,-2.046875,-4.1875,-1.953125,-4.375,-4.8125,-4.40625,-5.59375,-1.828125,-3.078125,-3.671875,-2.25,-2.328125,-0.71875,-0.15234375,-3.265625,-3.9375
0.439453125,0.69921875,0.890625,0.02392578125,-0.2001953125,-0.8515625,-0.1435546875,0.03857421875,-0.859375,-0.7109375,-0.703125,-0.984375,-2.03125,-1.8046875,-1.2109375,-1.703125,-3.59375,-3.078125,-4.75,-4.90625,-3.015625,-2.09375,-4.0625,-0.1416015625,-4.84375,-2.109375,-0.89453125,-2.515625,0.0108642578125,-0.09228515625,0.9375,-2.5625
0.36328125,-0.9140625,-0.0732421875,0.12255859375,-1.5703125,0.0299072265625,-0.73828125,-0.353515625,-0.427734375,-1.359375,-2.203125,-1.0078125,-1.6796875,-0.435546875,-3.078125,-4.5,-2.984375,-2.953125,-0.50390625,-2.921875,-2.703125,-1.2109375,-1.0859375,-0.93359375,-5.03125,-4.625,-2.75,-4.8125,-4.84375,-1.8046875,-5.03125,0.96875
-0.058837890625,-0.98046875,0.68359375,0.2578125,-2.34375,-0.275390625,-0.392578125,-0.228515625,-0.70703125,0.2294921875,-0.6640625,-0.703125,-1.4921875,-1.421875,-2.90625,-3.6875,-0.34765625,-5.15625,-3.21875,-2.1875,-4.0625,-4.75,-3.1875,-2.109375,-4.34375,-0.796875,-0.9921875,-4.5625,-2.03125,-4.75,-0.5546875,-3.28125
-0.69140625,0.52734375,0.0986328125,0.4375,-0.431640625,-0.921875,-1.125,-0.7578125,-1.53125,-0.498046875,-1.4375,-1.40625,-1.28125,-0.28125,-2.28125,-2.5,-2.125,-1.8984375,-3.546875,-5.34375,-5.03125,-2.265625,-5.28125,0.064453125,-2.9375,-4.59375,-1.4375,-0.9296875,-3.015625,-1.9609375,-5.96875,-3.0625
0.8125,-0.66015625,-0.486328125,0.318359375,-0.0966796875,-1.6171875,-2.421875,-0.55078125,-0.39453125,-1.5390625,-1.15625,-0.419921875,-1.3984375,-1.578125,-2.265625,-3.171875,-4.0625,-1.875,-5.40625,-3.9375,-1.265625,-2.96875,-4.625,-3.46875,-1.0,-4.78125,-4.65625,-1.5859375,-4.8125,-2.140625,-2.234375,-4.34375
-0.45703125,0.70703125,-0.1064453125,0.0306396484375,-1.3671875,-1.7734375,-0.5234375,-0.7890625,0.033935546875,-0.2275390625,-1.0625,-0.5390625,-0.62109375,-0.93359375,-3.453125,-2.546875,-1.7265625,-1.8515625,-3.078125,-2.71875,-5.25,-5.96875,-5.0625,-1.4375,-4.03125,-4.3125,-4.28125,-1.6796875,-0.55859375,-0.96875,-0.396484375,-4.0
0.466796875,-0.24609375,0.3671875,-0.1435546875,-0.87109375,-0.041259765625,-0.5078125,-1.671875,-1.3515625,-0.71875,-0.494140625,-0.9765625,-2.328125,-0.79296875,-1.296875,-3.0,-1.3125,-0.88671875,-4.6875,-5.1875,-3.859375,-4.71875,-4.28125,-5.65625,-3.375,-3.5625,-3.265625,-2.671875,-3.09375,-1.3515625,-3.09375,-4.21875
0.470703125,0.138671875,0.5546875,0.11181640625,-0.224609375,0.201171875,-3.078125,-3.796875,-1.375,-1.1171875,-0.62109375,-0.51953125,-0.7421875,-1.4140625,-1.5234375,-1.7421875,-2.03125,-3.109375,-5.03125,-3.859375,-3.609375,-5.84375,-1.171875,-4.875,-4.8125,-3.328125,-2.5,-4.53125,-2.40625,-3.078125,-4.65625,-1.328125
-0.01806640625,0.87109375,0.68359375,-0.53515625,-0.212890625,-0.2216796875,-0.162109375,-0.99609375,-1.4609375,-0.8828125,-1.265625,-0.66015625,-0.5703125,-1.7265625,-2.921875,-3.71875,-2.8125,-5.15625,-4.375,-2.625,-2.65625,-3.015625,-3.34375,-2.546875,-3.984375,-4.78125,-1.2890625,-1.9921875,-4.09375,-5.0625,-2.4375,-3.421875
0.34375,0.01397705078125,-0.04833984375,-0.95703125,-1.09375,-2.53125,-0.265625,-0.53515625,-2.234375,-3.03125,-0.4375,-0.5390625,-3.421875,-1.2734375,-1.7890625,-2.234375,-4.59375,-1.65625,-3.703125,-2.640625,-2.796875,-3.703125,-2.875,-4.96875,-4.8125,-3.515625,-4.65625,-2.515625,-0.69140625,-4.5625,-4.65625,-3.28125
0.73046875,0.00726318359375,0.423828125,-0.0390625,0.016845703125,-0.1484375,-1.7265625,-1.4140625,-1.3515625,-1.0625,-0.6640625,-1.0859375,-0.7734375,-3.734375,-0.78515625,-2.765625,-1.6640625,-4.125,-2.625,-1.4296875,-3.171875,-3.375,-4.65625,-5.0,-0.68359375,-0.73828125,-3.65625,-4.78125,-2.703125,-1.4296875,0.86328125,-2.875
0.89453125,0.7578125,0.345703125,0.6171875,-0.466796875,-0.8359375,0.109375,-1.1171875,-0.578125,-1.1640625,-2.046875,-0.33203125,-3.21875,-0.52734375,-0.9765625,-3.109375,-5.5,-4.125,-5.4375,-1.0390625,-3.40625,-3.28125,-5.0625,-2.6875,-4.3125,-0.478515625,-3.734375,-1.296875,-4.78125,-4.3125,0.8125,0.333984375
0.0595703125,0.240234375,-0.7265625,0.52734375,0.921875,-0.1962890625,-0.0546875,0.06884765625,0.0576171875,-0.67578125,-1.4609375,-1.65625,-1.96875,-1.4375,-2.0625,-2.8125,-1.046875,-1.8984375,-5.15625,-5.625,-2.21875,-2.328125,-2.421875,-2.390625,-4.03125,-2.875,-3.671875,-2.5,-2.765625,-1.5390625,0.119140625,1.78125
-0.435546875,0.400390625,0.005462646484375,-1.3828125,0.224609375,-1.3984375,-1.046875,-0.62109375,-0.65625,-1.78125,-0.6484375,-1.6875,-1.5546875,-1.8125,-2.03125,-5.25,-1.8671875,-1.3984375,-2.65625,-1.96875,-2.71875,-3.6875,-3.46875,-5.15625,-4.5625,-1.53125,-4.53125,-3.765625,-3.828125,-4.6875,-4.53125,1.2421875
-0.4765625,0.69921875,0.53125,0.7265625,-1.0625,-0.76171875,-0.59765625,-0.142578125,-0.984375,-1.59375,-0.3671875,-2.1875,-0.47265625,-2.359375,-2.25,-3.796875,-3.859375,-2.203125,-3.703125,-5.40625,-3.71875,-3.59375,-4.96875,-3.5625,-1.09375,-1.8203125,0.042724609375,-4.875,-1.15625,-0.5546875,-4.6875,0.546875
-0.9296875,0.447265625,-0.0203857421875,-0.0634765625,-1.8125,-0.498046875,0.392578125,-1.265625,-1.15625,-1.7578125,-1.8984375,-2.28125,-0.734375,-2.40625,-2.859375,-4.40625,-5.71875,-2.640625,-1.59375,-5.0625,-4.8125,-4.1875,-4.8125,-4.53125,-4.78125,-2.921875,-3.265625,-1.1640625,-0.34375,-1.46875,-4.6875,0.17578125
0.1796875,-0.65625,-0.03173828125,0.357421875,-0.040283203125,-0.3203125,-0.6484375,-0.53125,-1.671875,-1.359375,-0.5234375,-0.38671875,-0.330078125,-0.89453125,-1.4921875,-1.5234375,-2.234375,-1.8046875,-3.859375,-1.53125,-3.734375,-2.640625,-5.34375,-4.21875,-5.125,-3.75,-0.388671875,-2.15625,-0.416015625,-5.21875,0.1025390625,1.2421875
0.1923828125,0.67578125,0.3125,-0.1552734375,-0.384765625,-0.0478515625,-0.306640625,-0.27734375,-2.21875,-1.4609375,-0.80078125,-1.109375,-0.796875,-1.7578125,-1.5625,-5.21875,-2.203125,-5.3125,-1.59375,-2.90625,-1.53125,-1.9140625,-2.21875,-4.875,-4.65625,-4.28125,-4.6875,-2.078125,-4.625,-2.6875,-4.90625,-2.0625
